번호,k-아파트코드,k-아파트명,"k-단지분류(아파트,주상복합등등)",주소(시군구),k-복도유형,k-난방방식,k-전체동수,k-전체세대수,k-연면적,k-주거전용면적,주차대수
1415,A15005402,신길삼성래미안,아파트,영등포구,혼합식,개별난방,12,826,111956,71553,975
1439,A15001020,여의도삼부,아파트,영등포구,혼합식,지역난방,10,866,126869,103669,720
1488,A15080507,당산현대5차,아파트,영등포구,혼합식,개별난방,13,976,141298,79993,1140
1548,A15081107,대림현대3차,아파트,영등포구,혼합식,중앙난방,7,1162,157856,95927,1313
1553,A15005705,신길삼환,아파트,영등포구,계단식,중앙난방,11,1174,131666,87503,1104
1559,A15010502,양평한신,아파트,영등포구,혼합식,중앙난방,10,1215,145296,87920,1290
1580,A15083404,문래자이아파트,아파트,영등포구,계단식,개별난방,18,1302,227869,138256,2040
1605,A15004507,당산삼성래미안,아파트,영등포구,계단식,개별난방,25,1391,286337,162320,2464
1629,A15089421,여의도시범아파트,아파트,영등포구,복도식,지역난방,24,1584,171413,161688,689
1711,A15003002,영등포푸르지오,아파트,영등포구,계단식,개별난방,31,2462,307282,186888,2554
1793,A15076301,여의도대우트럼프월드,주상복합,영등포구,복도식,지역난방,2,282,78667,42786,656
1824,A15095001,대림동현대,아파트,영등포구,혼합식,개별난방,1,217,26392,15298,217
1905,A15076302,여의도자이,아파트,영등포구,계단식,지역난방,4,580,203904,92652,1382
2006,A15096001,신길자이,아파트,영등포구,계단식,개별난방,4,198,21074,16004,226
2012,A15072201,당산반도유보라,아파트,영등포구,계단식,개별난방,6,299,68708,37535,612
2026,A15072001,당산쌍용예가클래식,아파트,영등포구,계단식,개별난방,3,284,42785,24155,285
2076,A15072002,당산SHVILLE,아파트,영등포구,계단식,개별난방,2,195,25684,15597,214
3561,A15009401,리버뷰신안인스빌,아파트,영등포구,계단식,개별난방,4,212,34379,18019,247
5001,A15095002,신대림신동아파밀리에,아파트,영등포구,계단식,개별난방,4,185,29834,15739,221
5021,A15005002,레전드힐스,주상복합,영등포구,복도식,개별난방,1,216,8070,2962,73
6100,A15076702,영등포아트자이,아파트,영등포구,혼합식,개별난방,8,836,137005,68417,1176
6701,A10027755,래미안프레비뉴,아파트,영등포구,혼합식,개별난방,12,949,140646,68861,1211
6821,A10027684,당산브라운스톤아파트,아파트,영등포구,계단식,개별난방,3,162,23393,13491,185
7242,A10027381,보라매 신동아파밀리에아파트,아파트,영등포구,계단식,개별난방,4,247,41872,19819,291
9861,A10027935,대림쌍용플래티넘S,도시형 생활주택(주상복합),영등포구,복도식,개별난방,1,291,17013,5477,138
17887,A15076701,도림한라,아파트,영등포구,혼합식,개별난방,1,142,17994,10268,
17888,A15076801,금호어울림,아파트,영등포구,계단식,개별난방,3,134,20507,11388,145
17906,A10027073,래미안에스티움,아파트,영등포구,혼합식,개별난방,19,1722,272492,133313,2280
18261,A10026816,아크로타워스퀘어,아파트,영등포구,혼합식,개별난방,7,1221,175988,89163,1609
18302,A10026797,당산롯데캐슬프레스티지 아파트,아파트,영등포구,계단식,개별난방,2,198,22832,16827,302
19981,A10026311,순영웰라이빌아파트,아파트,영등포구,계단식,개별난방,2,136,20225,11544,166
20141,A10026197,문래동모아미래도아파트,아파트,영등포구,계단식,개별난방,4,222,34969,18399,251
21321,A10025562,신길센트럴아이파크,아파트,영등포구,혼합식,개별난방,6,612,84690,41301,673
40023,A10025070,보라매 sk뷰,아파트,영등포구,혼합식,개별난방,18,1546,232142,113845,1868
40025,A10025034,오목교벽산블루밍아파트,아파트,영등포구,기타,개별난방,,114,0,7550,115
40026,A10025024,신길센트럴자이,아파트,영등포구,혼합식,개별난방,12,1008,144871,67597,1242
40064,A10024829,대림 우성2차,아파트,영등포구,계단식,개별난방,1,120,14183,9589,91
40080,A10024789,당산센트럴아이파크,아파트,영등포구,혼합식,개별난방,7,802,121600,60806,1121
40099,A10024725,e편한세상 영등포 아델포레,,영등포구,계단식,개별난방,13,859,134427,64487,1076
40123,A10024615,힐스테이트클래시안아파트,,영등포구,혼합식,개별난방,14,1476,209893,95367,1777
40131,A10024567,포레나영등포센트럴,주상복합,영등포구,계단식,개별난방,2,185,27691,13640,326
40142,A10024495,e편한세상 문래 에듀플라츠,아파트,영등포구,계단식,개별난방,4,263,33727,16124,287
40148,A10024470,신길파크자이,,영등포구,혼합식,개별난방,6,641,9591851,46581,850
40183,A10024316,영등포 중흥S-클래스,,영등포구,계단식,개별난방,2,308,41195,19472,402
126,A14005001,청암자이,아파트,용산구,계단식,개별난방,5,170,61529,34292,534
138,A14024001,서빙고금호베스트빌,아파트,용산구,계단식,개별난방,3,172,33018,19459,304
152,A14006001,신창세방리버하이빌,아파트,용산구,계단식,개별난방,3,176,23404,14446,196
218,A14003101,이촌반도,아파트,용산구,계단식,지역난방,2,192,35955,30197,192
314,A14088201,시티파크2단지,주상복합,용산구,타워형,중앙난방,2,208,70638,31220,575
398,A14019001,후암미주,아파트,용산구,복도식,개별난방,5,226,16910,14228,120
399,A14082601,신동아아파트,아파트,용산구,계단식,개별난방,2,226,26776,19192,206
455,A14082302,보광삼성리버빌,아파트,용산구,혼합식,개별난방,2,242,31765,18456,247
460,A14003001,동부이촌동우성,아파트,용산구,혼합식,지역난방,2,243,30398,18693,1
474,A14001201,한강로벽산메가트리움,주상복합,용산구,혼합식,개별난방,2,248,93696,23292,749
482,A14003002,이촌왕궁,아파트,용산구,계단식,지역난방,5,250,26757,25620,220
490,A14003003,한강삼익,아파트,용산구,혼합식,지역난방,2,252,33600,30338,199
620,A14004001,한강타운,아파트,용산구,복도식,개별난방,3,289,29114,17250,242
644,A14010001,용산아크로타워,주상복합,용산구,혼합식,개별난방,2,208,46836,21972,392
667,A14085101,원효로강변삼성스위트,아파트,용산구,복도식,개별난방,3,300,37340,21461,0
680,A14003004,이촌동부센트레빌,아파트,용산구,계단식,지역난방,4,309,53804,30817,427
687,A14010002,이안용산프리미어,주상복합,용산구,계단식,개별난방,2,188,38913,19453,433
803,A14021001,한남동리첸시아,주상복합,용산구,혼합식,기타,3,371,44414,21652,373
830,A14001101,대우월드마크용산,주상복합,용산구,복도식,개별난방,1,160,37771,19951,614
874,A14086101,이태원남산대림,아파트,용산구,복도식,중앙난방,16,400,49963,35811,530
880,A14010003,용산CJ나인파크,주상복합,용산구,복도식,개별난방,2,280,67910,28565,571
926,A14001303,용산시티파크1단지,주상복합,용산구,혼합식,중앙난방,3,421,126765,62339,1051
1093,A14003006,이촌동아그린아파트,아파트,용산구,혼합식,지역난방,6,499,66058,38076,5
1111,A14085501,현대한강,아파트,용산구,계단식,지역난방,4,516,57480,38783,1
1128,A14007001,도원삼성제2,아파트,용산구,복도식,개별난방,2,534,37663,17494,0
1154,A14085002,원효산호,아파트,용산구,복도식,지역난방,6,554,63238,46298,0
1189,A14086001,청화아파트,아파트,용산구,혼합식,중앙난방,9,578,94189,81504,395
1251,A14090902,이촌대림,아파트,용산구,혼합식,지역난방,4,638,94207,54340,465
1270,A14003103,이촌현대,아파트,용산구,혼합식,지역난방,8,653,92195,83362,637
1275,A14003007,LG한강자이,아파트,용산구,계단식,지역난방,10,656,193955,107575,1686
1313,A14003008,이촌한강맨션,아파트,용산구,계단식,지역난방,23,660,78467,73099,1000
1317,A14003104,이촌동삼성리버스위트,아파트,용산구,계단식,지역난방,6,244,68371,39045,608
1419,A14003105,한강대우,아파트,용산구,계단식,지역난방,10,834,135575,79214,1
1504,A14003106,이촌강촌아파트,아파트,용산구,혼합식,지역난방,9,1001,136081,86762,1066
1508,A14002501,파크타워,주상복합,용산구,계단식,중앙난방,6,888,272512,117045,2159
1530,A14004002,리버힐삼성아파트,아파트,용산구,혼합식,개별난방,14,1102,148405,92477,1312
1589,A14024002,서빙고신동아,아파트,용산구,계단식,지역난방,15,1326,219462,200757,1510
1616,A14007002,도원삼성래미안,아파트,용산구,계단식,개별난방,15,1458,202946,123755,1928
1784,A14077901,한남힐스테이트,아파트,용산구,계단식,개별난방,6,283,56723,31934,478
1796,A14072901,북한강성원아파트,아파트,용산구,계단식,지역난방,2,340,31103,20247,206
1901,A14072701,한가람아파트,아파트,용산구,혼합식,지역난방,19,2036,271619,165717,2173
1913,A14072702,이촌,아파트,용산구,혼합식,지역난방,10,834,117647,67099,834
1933,A14075201,용산파크자이,주상복합,용산구,계단식,개별난방,3,310,148969,40424,595
2028,A14070301,리첸시아용산,주상복합,용산구,혼합식,개별난방,3,260,56588,29648,0
2037,A14074101,효창파크푸르지오,아파트,용산구,계단식,개별난방,7,307,46942,24239,342
2047,A14083101,브라운스톤용산,아파트,용산구,계단식,개별난방,4,195,29220,15753,224
2085,A14076401,산천리버힐제2,아파트,용산구,복도식,개별난방,2,363,21503,11975,162
2125,A14077902,한남더힐,아파트,용산구,계단식,개별난방,32,600,211772,112634,1717
2132,A14009001,용산e-편한세상,아파트,용산구,계단식,중앙난방,13,867,132441,71064,1046
3661,A14070302,용산더프라임,아파트,용산구,혼합식,개별난방,3,559,160845,55935,922
5022,A14070901,동부센트레빌아스테리움서울,주상복합,용산구,계단식,중앙난방,3,278,107031,40514,754
6361,A10027908,래미안첼리투스,아파트,용산구,계단식,지역난방,3,460,135083,57085,1249
8350,A10027901,용산 KCC 웰츠타워,주상복합,용산구,계단식,개별난방,2,232,41586,20304,289
17866,A14074501,한강로우림필유,아파트,용산구,계단식,개별난방,4,144,19825,12161,163
17867,A10027071,한남아이파크,아파트,용산구,복도식,개별난방,1,280,27473,14029,295
18101,A10026922,래미안용산아파트,주상복합,용산구,혼합식,중앙난방,2,195,60390,30636,476
18361,A10026759,용산푸르지오써밋,주상복합,용산구,복도식,개별난방,1,151,47211,21534,336
20661,A10025898,용산kcc스위첸,아파트,용산구,계단식,개별난방,3,199,31176,14877,216
21361,A10025533,용산롯데캐슬센터포레아파트,아파트,용산구,계단식,개별난방,7,478,72234,32778,521
40105,A10024691,용산센트럴파크 해링턴스퀘어 ,아파트,용산구,혼합식,지역난방,5,,364263,159603,2005
10,A12208101,신사성원,아파트,은평구,혼합식,개별난방,1,150,20062,10592,164
37,A12204001,북한산수자인,아파트,은평구,계단식,개별난방,2,155,17909,10017,151
67,A12201301,응암경남,아파트,은평구,혼합식,개별난방,2,160,17366,11090,130
103,A12289401,뉴신사신성,아파트,은평구,복도식,개별난방,2,167,20138,14098,137
130,A12282201,구산경향파크,아파트,은평구,혼합식,개별난방,2,171,21424,16095,190
161,A12208001,신사두산위브,아파트,은평구,계단식,개별난방,6,178,26073,14980,205
165,A12289402,신성수정,아파트,은평구,혼합식,개별난방,1,180,24596,12873,175
203,A12282102,브라운스톤구산,아파트,은평구,계단식,개별난방,6,189,33179,16389,228
215,A12281701,코오롱하늘채아파트,아파트,은평구,계단식,개별난방,3,191,30025,16912,235
220,A12283601,녹번현대2차,아파트,은평구,계단식,개별난방,2,192,24502,18253,266
225,A12281801,갈현한솔아파트,아파트,은평구,혼합식,개별난방,1,193,23447,14166,208
238,A12209001,DMC청구,아파트,은평구,계단식,개별난방,3,196,26639,15549,226
252,A12284701,불광대호2차,아파트,은평구,혼합식,개별난방,2,198,27210,15590,216
260,A12205001,갈현미미,아파트,은평구,계단식,개별난방,2,200,27470,16488,209
285,A12201001,대주피오레아파트,아파트,은평구,계단식,개별난방,2,204,35283,19000,274
295,A12201101,응암신동아,아파트,은평구,복도식,개별난방,2,206,15547,10858,134
316,A12220001,은평뉴타운상림마을6단지 제1아파트,아파트,은평구,혼합식,지역난방,5,208,31991,17054,252
408,A12208002,신사이랜드타운,아파트,은평구,계단식,개별난방,3,228,26579,16618,223
440,A12208203,신사신성,아파트,은평구,복도식,개별난방,2,238,22467,16383,180
502,A12204002,북한산대창센시티,아파트,은평구,계단식,개별난방,3,256,36960,19789,291
581,A12281702,갈현현대1차,아파트,은평구,혼합식,개별난방,2,278,35370,21523,286
592,A12287202,수색진흥엣세벨,아파트,은평구,계단식,개별난방,6,280,37869,21168,307
622,A12208102,신사씨티,아파트,은평구,계단식,개별난방,2,290,28789,18529,170
631,A12293002,응암우성,아파트,은평구,혼합식,개별난방,4,292,32132,26337,198
642,A12208103,신사한신휴플러스,아파트,은평구,계단식,개별난방,7,296,41400,23800,334
647,A12208104,신사라이프씨티,아파트,은평구,계단식,개별난방,2,298,33141,23094,180
651,A12220002,은평뉴타운상림마을13단지,아파트,은평구,계단식,지역난방,11,298,65217,37158,568
652,A12201102,응암금호,아파트,은평구,혼합식,개별난방,5,299,37280,21597,299
703,A12205003,갈현1단지e-편한세상,아파트,은평구,계단식,개별난방,3,327,37171,28145,387
719,A12220003,은평뉴타운상림마을2단지,아파트,은평구,혼합식,지역난방,9,335,61109,30636,514
739,A12283602,녹번JR아파트,아파트,은평구,혼합식,개별난방,5,341,39557,22895,316
772,A12284501,대조삼성타운,아파트,은평구,혼합식,개별난방,2,357,50756,25505,383
786,A12201103,응암푸르지오,아파트,은평구,계단식,개별난방,7,361,48361,29519,422
793,A12205004,갈현현대아파트,아파트,은평구,혼합식,개별난방,4,366,45515,28335,366
